"customer_id","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome"
"14279","cellular","","mon","1062","4","999","0","nonexistent"
"14280","cellular","","mon","334","3","999","0","nonexistent"
"14281","cellular","","mon","393","5","999","0","nonexistent"
"14282","cellular","","mon","250","5","999","0","nonexistent"
"14283","cellular","","mon","364","3","999","0","nonexistent"
"14284","cellular","","mon","229","3","999","0","nonexistent"
"14285","cellular","","mon","118","4","999","0","nonexistent"
"14286","cellular","","mon","111","2","999","0","nonexistent"
"14287","cellular","","mon","315","3","999","0","nonexistent"
"14288","cellular","","mon","115","2","999","0","nonexistent"
"14289","cellular","","mon","144","2","999","0","nonexistent"
"14290","cellular","","mon","103","4","999","0","nonexistent"
"14291","cellular","","mon","299","3","999","0","nonexistent"
"14292","cellular","","mon","77","3","999","0","nonexistent"
"14293","cellular","","mon","385","3","999","0","nonexistent"
"14294","cellular","","mon","99","2","999","0","nonexistent"
"14295","cellular","","mon","245","2","999","0","nonexistent"
"14296","cellular","","mon","140","2","999","0","nonexistent"
"14297","cellular","","mon","124","3","999","0","nonexistent"
"14298","cellular","","mon","93","3","999","0","nonexistent"
"14299","cellular","","mon","465","3","999","0","nonexistent"
"14300","cellular","","mon","197","3","999","0","nonexistent"
"14301","cellular","","mon","216","3","999","0","nonexistent"
"14302","cellular","","mon","392","4","999","0","nonexistent"
"14303","cellular","","mon","407","2","999","0","nonexistent"
"14304","telephone","","mon","81","2","999","0","nonexistent"
"14305","cellular","","mon","619","2","999","0","nonexistent"
"14306","cellular","","mon","81","3","999","0","nonexistent"
"14307","cellular","","mon","248","3","999","0","nonexistent"
"14308","cellular","","mon","157","5","999","0","nonexistent"
"14309","cellular","","mon","214","3","999","0","nonexistent"
"14310","cellular","","mon","201","3","999","0","nonexistent"
"14311","cellular","","mon","425","3","999","0","nonexistent"
"14312","cellular","","mon","1669","2","999","0","nonexistent"
"14313","cellular","","mon","108","5","999","0","nonexistent"
"14314","cellular","","mon","460","3","999","0","nonexistent"
"14315","cellular","","mon","256","3","999","0","nonexistent"
"14316","cellular","","mon","272","3","999","0","nonexistent"
"14317","cellular","","mon","166","3","999","0","nonexistent"
"14318","cellular","","mon","431","3","999","0","nonexistent"
"14319","cellular","","mon","377","3","999","0","nonexistent"
"14320","cellular","","mon","184","2","999","0","nonexistent"
"14321","cellular","","mon","119","3","999","0","nonexistent"
"14322","cellular","","mon","123","3","999","0","nonexistent"
"14323","cellular","","mon","250","5","999","0","nonexistent"
"14324","cellular","","mon","109","8","999","0","nonexistent"
"14325","cellular","","mon","301","6","999","0","nonexistent"
"14326","cellular","","mon","257","4","999","0","nonexistent"
"14327","cellular","","mon","136","5","999","0","nonexistent"
"14328","cellular","","mon","340","3","999","0","nonexistent"
"14329","cellular","","mon","387","2","999","0","nonexistent"
"14330","cellular","","mon","163","3","999","0","nonexistent"
"14331","cellular","","mon","326","11","999","0","nonexistent"
"14332","cellular","","mon","557","5","999","0","nonexistent"
"14333","cellular","","mon","512","3","999","0","nonexistent"
"14334","cellular","","mon","342","2","999","0","nonexistent"
"14335","telephone","","mon","197","5","999","0","nonexistent"
"14336","cellular","","mon","97","4","999","0","nonexistent"
"14337","telephone","","mon","109","6","999","0","nonexistent"
"14338","cellular","","mon","194","3","999","0","nonexistent"
"14339","cellular","","mon","298","3","999","0","nonexistent"
"14340","cellular","","mon","101","3","999","0","nonexistent"
"14341","cellular","","mon","643","2","999","0","nonexistent"
"14342","cellular","","mon","1271","2","999","0","nonexistent"
"14343","cellular","","mon","149","2","999","0","nonexistent"
"14344","cellular","","mon","81","6","999","0","nonexistent"
"14345","cellular","","mon","244","3","999","0","nonexistent"
"14346","cellular","","mon","1336","4","999","0","nonexistent"
"14347","telephone","","mon","111","3","999","0","nonexistent"
"14348","cellular","","mon","157","3","999","0","nonexistent"
"14349","cellular","","mon","455","13","999","0","nonexistent"
"14350","cellular","","mon","218","3","999","0","nonexistent"
"14351","cellular","","mon","118","3","999","0","nonexistent"
"14352","telephone","","mon","185","4","999","0","nonexistent"
"14353","cellular","","mon","138","3","999","0","nonexistent"
"14354","cellular","","mon","304","4","999","0","nonexistent"
"14355","cellular","","mon","171","3","999","0","nonexistent"
"14356","cellular","","mon","43","4","999","0","nonexistent"
"14357","cellular","","mon","1071","3","999","0","nonexistent"
"14358","telephone","","mon","167","4","999","0","nonexistent"
"14359","cellular","","mon","240","3","999","0","nonexistent"
"14360","cellular","","mon","565","4","999","0","nonexistent"
"14361","telephone","","mon","716","3","999","0","nonexistent"
"14362","cellular","","mon","149","3","999","0","nonexistent"
"14363","cellular","","mon","150","4","999","0","nonexistent"
"14364","cellular","","mon","615","3","999","0","nonexistent"
"14365","cellular","","mon","149","4","999","0","nonexistent"
"14366","cellular","","mon","424","4","999","0","nonexistent"
"14367","cellular","","mon","364","3","999","0","nonexistent"
"14368","telephone","","mon","179","3","999","0","nonexistent"
"14369","cellular","","mon","403","4","999","0","nonexistent"
"14370","cellular","","mon","745","3","999","0","nonexistent"
"14371","cellular","","mon","164","3","999","0","nonexistent"
"14372","cellular","","mon","235","3","999","0","nonexistent"
"14373","cellular","","mon","330","4","999","0","nonexistent"
"14374","telephone","","mon","160","10","999","0","nonexistent"
"14375","telephone","","mon","12","3","999","0","nonexistent"
"14376","cellular","","mon","77","3","999","0","nonexistent"
"14377","cellular","","mon","552","3","999","0","nonexistent"
"14378","telephone","","mon","35","2","999","0","nonexistent"
"14379","cellular","","mon","36","2","999","0","nonexistent"
"14380","cellular","","mon","46","3","999","0","nonexistent"
"14381","telephone","","mon","821","3","999","0","nonexistent"
"14382","telephone","","mon","198","5","999","0","nonexistent"
"14383","cellular","","mon","894","7","999","0","nonexistent"
"14384","cellular","","mon","84","6","999","0","nonexistent"
"14385","cellular","","mon","250","3","999","0","nonexistent"
"14386","cellular","","mon","110","3","999","0","nonexistent"
"14387","cellular","","mon","133","3","999","0","nonexistent"
"14388","cellular","","mon","78","4","999","0","nonexistent"
"14389","cellular","","mon","227","4","999","0","nonexistent"
"14390","cellular","","mon","76","2","999","0","nonexistent"
"14391","cellular","","mon","223","3","999","0","nonexistent"
"14392","telephone","","mon","164","3","999","0","nonexistent"
"14393","cellular","","mon","131","4","999","0","nonexistent"
"14394","cellular","","mon","356","3","999","0","nonexistent"
"14395","telephone","","mon","135","10","999","0","nonexistent"
"14396","cellular","","mon","358","6","999","0","nonexistent"
"14397","telephone","","mon","172","4","999","0","nonexistent"
"14398","cellular","","mon","399","4","999","0","nonexistent"
"14399","cellular","","mon","180","4","999","0","nonexistent"
"14400","telephone","","mon","252","4","999","0","nonexistent"
"14401","telephone","","mon","109","3","999","0","nonexistent"
"14402","cellular","","mon","72","3","999","0","nonexistent"
"14403","telephone","","mon","102","14","999","0","nonexistent"
"14404","cellular","","mon","457","3","999","0","nonexistent"
"14405","cellular","","mon","254","3","999","0","nonexistent"
"14406","cellular","","mon","400","3","999","0","nonexistent"
"14407","cellular","","mon","171","3","999","0","nonexistent"
"14408","cellular","","mon","196","4","999","0","nonexistent"
"14409","telephone","","mon","123","4","999","0","nonexistent"
"14410","cellular","","mon","546","2","999","0","nonexistent"
"14411","cellular","","mon","798","2","999","0","nonexistent"
"14412","cellular","","tue","231","2","999","0","nonexistent"
"14413","telephone","","tue","321","3","999","0","nonexistent"
"14414","cellular","","tue","56","3","999","0","nonexistent"
"14415","cellular","","tue","31","19","999","0","nonexistent"
"14416","cellular","","tue","170","3","999","0","nonexistent"
"14417","cellular","","tue","101","3","999","0","nonexistent"
"14418","cellular","","tue","376","3","999","0","nonexistent"
"14419","telephone","","tue","138","4","999","0","nonexistent"
"14420","cellular","","tue","656","3","999","0","nonexistent"
"14421","cellular","","tue","122","4","999","0","nonexistent"
"14422","cellular","","tue","335","2","999","0","nonexistent"
"14423","cellular","","tue","136","3","999","0","nonexistent"
"14424","cellular","","tue","528","3","999","0","nonexistent"
"14425","cellular","","tue","805","3","999","0","nonexistent"
"14426","cellular","","tue","71","2","999","0","nonexistent"
"14427","cellular","","tue","21","3","999","0","nonexistent"
"14428","cellular","","tue","56","3","999","0","nonexistent"
"14429","cellular","","tue","129","2","999","0","nonexistent"
"14430","cellular","","tue","129","4","999","0","nonexistent"
"14431","cellular","","tue","125","3","999","0","nonexistent"
"14432","telephone","","tue","285","3","999","0","nonexistent"
"14433","cellular","","tue","166","3","999","0","nonexistent"
"14434","cellular","","tue","106","2","999","0","nonexistent"
"14435","cellular","","tue","101","2","999","0","nonexistent"
"14436","cellular","","tue","169","2","999","0","nonexistent"
"14437","cellular","","tue","110","2","999","0","nonexistent"
"14438","cellular","","tue","175","4","999","0","nonexistent"
"14439","cellular","","tue","179","3","999","0","nonexistent"
"14440","cellular","","tue","649","2","999","0","nonexistent"
"14441","cellular","","tue","231","3","999","0","nonexistent"
"14442","cellular","","tue","442","2","999","0","nonexistent"
"14443","cellular","","tue","439","2","999","0","nonexistent"
"14444","cellular","","tue","249","2","999","0","nonexistent"
"14445","cellular","","tue","204","3","999","0","nonexistent"
"14446","cellular","","tue","92","3","999","0","nonexistent"
"14447","cellular","","tue","131","2","999","0","nonexistent"
"14448","cellular","","tue","184","2","999","0","nonexistent"
"14449","cellular","","tue","126","3","999","0","nonexistent"
"14450","cellular","","tue","94","3","999","0","nonexistent"
"14451","cellular","","tue","56","4","999","0","nonexistent"
"14452","cellular","","tue","274","3","999","0","nonexistent"
"14453","cellular","","tue","42","4","999","0","nonexistent"
"14454","cellular","","tue","112","4","999","0","nonexistent"
"14455","cellular","","tue","199","4","999","0","nonexistent"
"14456","cellular","","tue","131","5","999","0","nonexistent"
"14457","cellular","","tue","75","4","999","0","nonexistent"
"14458","cellular","","tue","101","4","999","0","nonexistent"
"14459","cellular","","tue","138","4","999","0","nonexistent"
"14460","cellular","","tue","94","3","999","0","nonexistent"
"14461","cellular","","tue","416","3","999","0","nonexistent"
"14462","cellular","","tue","659","3","999","0","nonexistent"
"14463","cellular","","tue","202","3","999","0","nonexistent"
"14464","cellular","","tue","92","3","999","0","nonexistent"
"14465","cellular","","tue","368","2","999","0","nonexistent"
"14466","cellular","","tue","723","3","999","0","nonexistent"
"14467","telephone","","tue","265","4","999","0","nonexistent"
"14468","cellular","","tue","579","4","999","0","nonexistent"
"14469","cellular","","tue","195","6","999","0","nonexistent"
"14470","cellular","","tue","80","4","999","0","nonexistent"
"14471","cellular","","tue","401","4","999","0","nonexistent"
"14472","cellular","","tue","101","2","999","0","nonexistent"
"14473","cellular","","tue","71","4","999","0","nonexistent"
"14474","cellular","","tue","134","4","999","0","nonexistent"
"14475","telephone","","tue","41","5","999","0","nonexistent"
"14476","cellular","","tue","280","5","999","0","nonexistent"
"14477","telephone","","tue","289","2","999","0","nonexistent"
"14478","cellular","","tue","791","5","999","0","nonexistent"
"14479","cellular","","tue","63","2","999","0","nonexistent"
"14480","telephone","","tue","533","3","999","0","nonexistent"
"14481","telephone","","tue","501","2","999","0","nonexistent"
"14482","cellular","","tue","76","3","999","0","nonexistent"
"14483","cellular","","tue","1056","2","999","0","nonexistent"
"14484","cellular","","tue","753","4","999","0","nonexistent"
"14485","telephone","","tue","80","2","999","0","nonexistent"
"14486","cellular","","tue","317","3","999","0","nonexistent"
"14487","cellular","","tue","129","2","999","0","nonexistent"
"14488","cellular","","tue","237","4","999","0","nonexistent"
"14489","cellular","","tue","110","4","999","0","nonexistent"
"14490","cellular","","tue","295","4","999","0","nonexistent"
"14491","cellular","","tue","61","4","999","0","nonexistent"
"14492","cellular","","tue","188","3","999","0","nonexistent"
"14493","cellular","","tue","815","4","999","0","nonexistent"
"14494","cellular","","tue","117","3","999","0","nonexistent"
"14495","telephone","","tue","89","5","999","0","nonexistent"
"14496","cellular","","tue","101","2","999","0","nonexistent"
"14497","cellular","","tue","109","2","999","0","nonexistent"
"14498","cellular","","tue","315","2","999","0","nonexistent"
"14499","cellular","","tue","226","3","999","0","nonexistent"
"14500","telephone","","tue","49","3","999","0","nonexistent"
"14501","cellular","","tue","280","2","999","0","nonexistent"
"14502","cellular","","tue","83","5","999","0","nonexistent"
"14503","cellular","","tue","121","4","999","0","nonexistent"
"14504","telephone","","tue","778","3","999","0","nonexistent"
"14505","cellular","","tue","350","4","999","0","nonexistent"
"14506","cellular","","tue","368","4","999","0","nonexistent"
"14507","cellular","","tue","103","4","999","0","nonexistent"
"14508","cellular","","tue","232","3","999","0","nonexistent"
"14509","cellular","","tue","60","3","999","0","nonexistent"
"14510","cellular","","tue","87","5","999","0","nonexistent"
"14511","cellular","","tue","156","4","999","0","nonexistent"
"14512","cellular","","tue","924","4","999","0","nonexistent"
"14513","cellular","","tue","65","3","999","0","nonexistent"
"14514","cellular","","tue","256","5","999","0","nonexistent"
"14515","cellular","","tue","132","3","999","0","nonexistent"
"14516","telephone","","tue","207","3","999","0","nonexistent"
"14517","telephone","","tue","152","4","999","0","nonexistent"
"14518","telephone","","tue","49","5","999","0","nonexistent"
"14519","cellular","","tue","67","5","999","0","nonexistent"
"14520","cellular","","tue","646","4","999","0","nonexistent"
"14521","cellular","","tue","808","3","999","0","nonexistent"
"14522","cellular","","tue","81","4","999","0","nonexistent"
"14523","cellular","","tue","58","2","999","0","nonexistent"
"14524","cellular","","tue","178","3","999","0","nonexistent"
"14525","cellular","","tue","56","4","999","0","nonexistent"
"14526","cellular","","tue","88","3","999","0","nonexistent"
"14527","cellular","","tue","177","3","999","0","nonexistent"
"14528","cellular","","tue","364","10","999","0","nonexistent"
"14529","cellular","","tue","156","4","999","0","nonexistent"
"14530","cellular","","tue","1317","4","999","0","nonexistent"
"14531","cellular","","tue","77","2","999","0","nonexistent"
"14532","cellular","","tue","200","3","999","0","nonexistent"
"14533","cellular","","tue","59","2","999","0","nonexistent"
"14534","cellular","","tue","126","3","999","0","nonexistent"
"14535","telephone","","tue","174","3","999","0","nonexistent"
"14536","cellular","","tue","243","4","999","0","nonexistent"
"14537","cellular","","tue","133","4","999","0","nonexistent"
"14538","cellular","","tue","321","5","999","0","nonexistent"
"14539","cellular","","tue","201","4","999","0","nonexistent"
"14540","telephone","","tue","571","3","999","0","nonexistent"
"14541","cellular","","tue","137","4","999","0","nonexistent"
"14542","cellular","","tue","503","6","999","0","nonexistent"
"14543","cellular","","tue","277","2","999","0","nonexistent"
"14544","cellular","","tue","377","4","999","0","nonexistent"
"14545","cellular","","tue","83","3","999","0","nonexistent"
"14546","cellular","","tue","53","1","999","0","nonexistent"
"14547","cellular","","tue","106","12","999","0","nonexistent"
"14548","cellular","","tue","82","2","999","0","nonexistent"
"14549","telephone","","tue","135","5","999","0","nonexistent"
"14550","cellular","","tue","135","1","999","0","nonexistent"
"14551","cellular","","tue","387","5","999","0","nonexistent"
"14552","cellular","","tue","372","4","999","0","nonexistent"
"14553","cellular","","tue","128","1","999","0","nonexistent"
"14554","cellular","","tue","1615","3","999","0","nonexistent"
"14555","cellular","","tue","860","4","999","0","nonexistent"
"14556","telephone","","tue","162","1","999","0","nonexistent"
"14557","cellular","","tue","246","1","999","0","nonexistent"
"14558","cellular","","tue","317","1","999","0","nonexistent"
"14559","cellular","","tue","122","1","999","0","nonexistent"
"14560","cellular","","tue","76","1","999","0","nonexistent"
"14561","cellular","","tue","462","1","999","0","nonexistent"
"14562","cellular","","tue","125","1","999","0","nonexistent"
"14563","cellular","","tue","182","1","999","0","nonexistent"
"14564","cellular","","tue","85","5","999","0","nonexistent"
"14565","telephone","","tue","277","1","999","0","nonexistent"
"14566","telephone","","tue","280","6","999","0","nonexistent"
"14567","cellular","","tue","218","1","999","0","nonexistent"
"14568","cellular","","tue","274","1","999","0","nonexistent"
"14569","cellular","","tue","130","1","999","0","nonexistent"
"14570","cellular","","tue","177","1","999","0","nonexistent"
"14571","cellular","","tue","116","5","999","0","nonexistent"
"14572","cellular","","tue","98","2","999","0","nonexistent"
"14573","cellular","","tue","442","1","999","0","nonexistent"
"14574","cellular","","tue","92","4","999","0","nonexistent"
"14575","cellular","","tue","88","4","999","0","nonexistent"
"14576","telephone","","tue","141","4","999","0","nonexistent"
"14577","cellular","","tue","658","1","999","0","nonexistent"
"14578","telephone","","tue","37","4","999","0","nonexistent"
"14579","cellular","","tue","144","1","999","0","nonexistent"
"14580","cellular","","tue","794","1","999","0","nonexistent"
"14581","cellular","","tue","90","1","999","0","nonexistent"
"14582","cellular","","tue","70","1","999","0","nonexistent"
"14583","cellular","","tue","878","2","999","0","nonexistent"
"14584","cellular","","tue","280","2","999","0","nonexistent"
"14585","cellular","","tue","193","6","999","0","nonexistent"
"14586","cellular","","tue","148","2","999","0","nonexistent"
"14587","cellular","","tue","513","5","999","0","nonexistent"
"14588","cellular","","tue","172","4","999","0","nonexistent"
"14589","cellular","","tue","89","2","999","0","nonexistent"
"14590","cellular","","tue","792","4","999","0","nonexistent"
"14591","cellular","","tue","355","1","999","0","nonexistent"
"14592","cellular","","tue","881","1","999","0","nonexistent"
"14593","cellular","","tue","981","1","999","0","nonexistent"
"14594","cellular","","tue","158","5","999","0","nonexistent"
"14595","cellular","","tue","722","3","999","0","nonexistent"
"14596","cellular","","tue","103","4","999","0","nonexistent"
"14597","cellular","","tue","820","4","999","0","nonexistent"
"14598","cellular","","tue","1001","3","999","0","nonexistent"
"14599","cellular","","tue","500","1","999","0","nonexistent"
"14600","cellular","","tue","348","1","999","0","nonexistent"
"14601","cellular","","tue","122","2","999","0","nonexistent"
"14602","cellular","","tue","129","1","999","0","nonexistent"
"14603","cellular","","tue","1228","6","999","0","nonexistent"
"14604","cellular","","tue","94","4","999","0","nonexistent"
"14605","cellular","","tue","192","3","999","0","nonexistent"
"14606","cellular","","tue","331","2","999","0","nonexistent"
"14607","cellular","","tue","779","2","999","0","nonexistent"
"14608","telephone","","tue","91","2","999","0","nonexistent"
"14609","cellular","","tue","61","2","999","0","nonexistent"
"14610","cellular","","tue","555","2","999","0","nonexistent"
"14611","cellular","","tue","157","5","999","0","nonexistent"
"14612","cellular","","tue","580","5","999","0","nonexistent"
"14613","telephone","","tue","39","9","999","0","nonexistent"
"14614","cellular","","tue","83","2","999","0","nonexistent"
"14615","cellular","","tue","111","8","999","0","nonexistent"
"14616","cellular","","tue","603","11","999","0","nonexistent"
"14617","cellular","","tue","211","6","999","0","nonexistent"
"14618","cellular","","tue","105","7","999","0","nonexistent"
"14619","cellular","","tue","514","5","999","0","nonexistent"
"14620","cellular","","tue","479","1","999","0","nonexistent"
"14621","cellular","","tue","111","5","999","0","nonexistent"
"14622","cellular","","tue","368","5","999","0","nonexistent"
"14623","cellular","","tue","149","4","999","0","nonexistent"
"14624","cellular","","tue","257","5","999","0","nonexistent"
"14625","cellular","","tue","98","4","999","0","nonexistent"
"14626","cellular","","tue","408","4","999","0","nonexistent"
"14627","cellular","","tue","329","6","999","0","nonexistent"
"14628","cellular","","tue","134","2","999","0","nonexistent"
"14629","cellular","","tue","306","14","999","0","nonexistent"
"14630","telephone","","tue","159","2","999","0","nonexistent"
"14631","telephone","","tue","275","2","999","0","nonexistent"
"14632","cellular","","tue","68","8","999","0","nonexistent"
"14633","cellular","","tue","135","5","999","0","nonexistent"
"14634","cellular","","tue","716","3","999","0","nonexistent"
"14635","cellular","","tue","257","5","999","0","nonexistent"
"14636","cellular","","tue","826","4","999","0","nonexistent"
"14637","cellular","","tue","35","3","999","0","nonexistent"
"14638","cellular","","tue","1083","2","999","0","nonexistent"
"14639","cellular","","tue","235","2","999","0","nonexistent"
"14640","cellular","","tue","955","5","999","0","nonexistent"
"14641","cellular","","tue","194","5","999","0","nonexistent"
"14642","cellular","","tue","194","4","999","0","nonexistent"
"14643","cellular","","tue","123","4","999","0","nonexistent"
"14644","cellular","","tue","612","4","999","0","nonexistent"
"14645","cellular","","tue","85","8","999","0","nonexistent"
"14646","telephone","","tue","237","7","999","0","nonexistent"
"14647","cellular","","tue","196","4","999","0","nonexistent"
"14648","cellular","","tue","144","4","999","0","nonexistent"
"14649","cellular","","tue","85","5","999","0","nonexistent"
"14650","cellular","","tue","179","3","999","0","nonexistent"
"14651","cellular","","tue","220","3","999","0","nonexistent"
"14652","cellular","","tue","155","2","999","0","nonexistent"
"14653","cellular","","tue","107","4","999","0","nonexistent"
"14654","cellular","","tue","260","5","999","0","nonexistent"
"14655","cellular","","tue","232","4","999","0","nonexistent"
"14656","cellular","","tue","150","5","999","0","nonexistent"
"14657","cellular","","tue","232","4","999","0","nonexistent"
"14658","cellular","","tue","673","2","999","0","nonexistent"
"14659","cellular","","tue","272","7","999","0","nonexistent"
"14660","cellular","","tue","197","2","999","0","nonexistent"
"14661","cellular","","tue","263","3","999","0","nonexistent"
"14662","cellular","","tue","275","4","999","0","nonexistent"
"14663","cellular","","tue","157","5","999","0","nonexistent"
"14664","cellular","","tue","419","7","999","0","nonexistent"
"14665","cellular","","tue","146","4","999","0","nonexistent"
"14666","cellular","","tue","115","2","999","0","nonexistent"
"14667","cellular","","tue","347","4","999","0","nonexistent"
"14668","cellular","","tue","136","2","999","0","nonexistent"
"14669","cellular","","tue","357","4","999","0","nonexistent"
"14670","cellular","","tue","374","5","999","0","nonexistent"
"14671","cellular","","tue","120","6","999","0","nonexistent"
"14672","cellular","","tue","323","3","999","0","nonexistent"
"14673","cellular","","tue","364","2","999","0","nonexistent"
"14674","cellular","","tue","98","2","999","0","nonexistent"
"14675","cellular","","tue","84","5","999","0","nonexistent"
"14676","telephone","","tue","78","4","999","0","nonexistent"
"14677","telephone","","tue","59","4","999","0","nonexistent"
"14678","cellular","","tue","395","4","999","0","nonexistent"
"14679","cellular","","tue","169","4","999","0","nonexistent"
"14680","cellular","","tue","209","4","999","0","nonexistent"
"14681","cellular","","tue","106","3","999","0","nonexistent"
"14682","cellular","","tue","107","3","999","0","nonexistent"
"14683","cellular","","tue","462","4","999","0","nonexistent"
"14684","cellular","","tue","216","7","999","0","nonexistent"
"14685","cellular","","tue","769","4","999","0","nonexistent"
"14686","cellular","","tue","115","5","999","0","nonexistent"
"14687","cellular","","tue","889","5","999","0","nonexistent"
"14688","cellular","","tue","547","12","999","0","nonexistent"
"14689","cellular","","tue","142","3","999","0","nonexistent"
"14690","telephone","","tue","166","6","999","0","nonexistent"
"14691","cellular","","tue","1424","4","999","0","nonexistent"
"14692","cellular","","tue","53","5","999","0","nonexistent"
"14693","cellular","","tue","290","3","999","0","nonexistent"
"14694","cellular","","tue","520","3","999","0","nonexistent"
"14695","cellular","","tue","490","5","999","0","nonexistent"
"14696","cellular","","tue","838","3","999","0","nonexistent"
"14697","cellular","","tue","599","4","999","0","nonexistent"
"14698","cellular","","tue","498","5","999","0","nonexistent"
"14699","cellular","","tue","166","4","999","0","nonexistent"
"14700","telephone","","tue","232","4","999","0","nonexistent"
"14701","cellular","","tue","270","5","999","0","nonexistent"
"14702","cellular","","tue","118","5","999","0","nonexistent"
"14703","cellular","","tue","159","6","999","0","nonexistent"
"14704","telephone","","tue","265","5","999","0","nonexistent"
"14705","cellular","","tue","419","8","999","0","nonexistent"
"14706","cellular","","tue","624","6","999","0","nonexistent"
"14707","cellular","","tue","59","5","999","0","nonexistent"
"14708","cellular","","tue","812","3","999","0","nonexistent"
"14709","cellular","","tue","97","5","999","0","nonexistent"
"14710","telephone","","tue","119","8","999","0","nonexistent"
"14711","cellular","","tue","84","5","999","0","nonexistent"
"14712","cellular","","tue","632","6","999","0","nonexistent"
"14713","cellular","","tue","448","5","999","0","nonexistent"
"14714","cellular","","tue","163","6","999","0","nonexistent"
"14715","cellular","","tue","231","2","999","0","nonexistent"
"14716","cellular","","tue","114","4","999","0","nonexistent"
"14717","telephone","","tue","32","7","999","0","nonexistent"
"14718","telephone","","tue","1142","4","999","0","nonexistent"
"14719","cellular","","tue","87","8","999","0","nonexistent"
"14720","telephone","","tue","62","5","999","0","nonexistent"
"14721","telephone","","tue","341","6","999","0","nonexistent"
"14722","cellular","","tue","160","2","999","0","nonexistent"
"14723","cellular","","tue","1412","4","999","0","nonexistent"
"14724","telephone","","wed","61","14","999","0","nonexistent"
"14725","telephone","","wed","41","6","999","0","nonexistent"
"14726","cellular","","wed","276","4","999","0","nonexistent"
"14727","cellular","","wed","75","4","999","0","nonexistent"
"14728","telephone","","wed","208","8","999","0","nonexistent"
"14729","cellular","","wed","298","2","999","0","nonexistent"
"14730","cellular","","wed","767","5","999","0","nonexistent"
"14731","telephone","","wed","174","5","999","0","nonexistent"
"14732","cellular","","wed","186","4","999","0","nonexistent"
"14733","cellular","","wed","350","7","999","0","nonexistent"
"14734","cellular","","wed","52","7","999","0","nonexistent"
"14735","telephone","","wed","46","8","999","0","nonexistent"
"14736","cellular","","wed","510","3","999","0","nonexistent"
"14737","cellular","","wed","81","7","999","0","nonexistent"
"14738","cellular","","wed","464","3","999","0","nonexistent"
"14739","cellular","","wed","220","5","999","0","nonexistent"
"14740","telephone","","wed","31","6","999","0","nonexistent"
"14741","cellular","","wed","1147","4","999","0","nonexistent"
"14742","cellular","","wed","130","6","999","0","nonexistent"
"14743","cellular","","wed","95","4","999","0","nonexistent"
"14744","cellular","","wed","161","1","999","0","nonexistent"
"14745","cellular","","wed","221","1","999","0","nonexistent"
"14746","cellular","","wed","469","7","999","0","nonexistent"
"14747","cellular","","wed","578","1","999","0","nonexistent"
"14748","telephone","","wed","51","1","999","0","nonexistent"
"14749","cellular","","wed","111","4","999","0","nonexistent"
"14750","cellular","","wed","771","1","999","0","nonexistent"
"14751","telephone","","wed","164","1","999","0","nonexistent"
"14752","cellular","","wed","390","2","999","0","nonexistent"
"14753","cellular","","wed","154","2","999","0","nonexistent"
"14754","cellular","","wed","171","1","999","0","nonexistent"
"14755","telephone","","wed","155","2","999","0","nonexistent"
"14756","cellular","","wed","349","1","999","0","nonexistent"
"14757","cellular","","wed","46","1","999","0","nonexistent"
"14758","cellular","","wed","574","1","999","0","nonexistent"
"14759","cellular","","wed","715","1","999","0","nonexistent"
"14760","cellular","","wed","96","1","999","0","nonexistent"
"14761","cellular","","wed","525","2","999","0","nonexistent"
"14762","cellular","","wed","70","1","999","0","nonexistent"
"14763","cellular","","wed","229","1","999","0","nonexistent"
"14764","cellular","","wed","1806","4","999","0","nonexistent"
"14765","cellular","","wed","400","1","999","0","nonexistent"
"14766","cellular","","wed","92","1","999","0","nonexistent"
"14767","cellular","","wed","284","1","999","0","nonexistent"
"14768","cellular","","wed","130","1","999","0","nonexistent"
"14769","cellular","","wed","151","4","999","0","nonexistent"
"14770","cellular","","wed","46","1","999","0","nonexistent"
"14771","cellular","","wed","79","1","999","0","nonexistent"
"14772","cellular","","wed","344","3","999","0","nonexistent"
"14773","cellular","","wed","291","1","999","0","nonexistent"
"14774","cellular","","wed","56","1","999","0","nonexistent"
"14775","cellular","","wed","153","1","999","0","nonexistent"
"14776","cellular","","wed","401","1","999","0","nonexistent"
"14777","telephone","","wed","138","1","999","0","nonexistent"
"14778","cellular","","wed","272","1","999","0","nonexistent"
"14779","cellular","","wed","145","4","999","0","nonexistent"
"14780","cellular","","wed","122","1","999","0","nonexistent"
"14781","cellular","","wed","226","1","999","0","nonexistent"
"14782","cellular","","wed","211","2","999","0","nonexistent"
"14783","cellular","","wed","94","1","999","0","nonexistent"
"14784","cellular","","wed","428","2","999","0","nonexistent"
"14785","cellular","","wed","156","1","999","0","nonexistent"
"14786","cellular","","wed","191","1","999","0","nonexistent"
"14787","cellular","","wed","225","2","999","0","nonexistent"
"14788","cellular","","wed","781","1","999","0","nonexistent"
"14789","cellular","","wed","496","1","999","0","nonexistent"
"14790","cellular","","wed","586","1","999","0","nonexistent"
"14791","cellular","","wed","195","1","999","0","nonexistent"
"14792","cellular","","wed","49","1","999","0","nonexistent"
"14793","cellular","","wed","90","1","999","0","nonexistent"
"14794","cellular","","wed","339","2","999","0","nonexistent"
